timestamp,subsystem,state_x,velocity,acceleration,control_input_u,control_input_variance,previous_state,disturbance_w,estimated_state_x_prime,actual_state_x,error_e,communication_event_triggered,bandwidth_usage,energy_consumption,RMSE_tracking,model_latency,accuracy_degradation,communication_latency,control_horizon,trajectory_tracking_error,system_matrices_variation
2,4,-1.5329032120776178,-0.7972489063611539,0.09501685181397757,-0.04689459394980289,0.07114894546140037,-1.0397331135693575,-0.033924781328024914,-1.5228654386285085,-1.5668279934056428,0.04396255477713429,1,0.0025404202387527396,0.41113040426629743,0.310959593421248,5.319403679571499,0.6683577380212318,2.3088083494319087,10,0.25783111404526937,-0.07136578474709143
2,5,0.340317024368054,0.8777088239342328,-0.2191019700485518,0.7247182327997872,0.05102038205104059,-1.981856687418555,-0.02174228334269006,0.32959436191538244,0.31857474102536393,0.011019620890018511,1,0.002765239027346117,0.4309358233511083,0.11024726420701994,5.969558085203482,1.2218197496401604,1.4766335850225647,10,0.1903450224075296,-0.017561457108028672
2,6,0.6999942745230241,0.39452563086402526,-0.20161316627188264,-0.4446755201147188,0.0834163445626362,0.8462300898348678,-0.015213873750869071,0.690778727832719,0.6847804007721551,0.005998327060563913,0,0.0,0.37715490097342597,0.11762611740378777,5.086555741979365,1.8346525604331418,1.944561564660159,10,0.2786161871390801,0.0632548540294546
2,7,1.5401400737249253,-0.313115130925919,-0.07346330015504854,0.9281638193172335,0.09775839562253352,0.8405144700705818,0.026802764922092534,1.4977486099595443,1.5669428386470179,0.0691942286874736,1,0.0026836960448781955,0.4319077601693412,0.3941607053021646,6.453520361295472,1.1834595864067707,2.9322001475955206,10,0.1481567848018739,0.09554444466090037
2,8,0.8208750291318152,0.011740857320997833,-0.09408882647573114,-0.8535775975786781,0.03843435263777553,0.2759140724734075,0.0291870504109724,0.8271988476262147,0.8500620795427876,0.022863231916572913,1,0.0024260241995124883,0.4111862543826984,0.24382597843851517,6.244332298990605,1.281417520113048,2.392807127092514,10,0.26904723670314373,0.05295073444837883
2,9,1.4251592392376518,-0.19082676454667902,-0.10948609655487551,0.7100397807369117,0.012107746566615708,0.5179191600248565,-0.04454176460548479,1.417378199048753,1.3806174746321669,0.03676072441658618,1,0.0022548018340462542,0.3910199820202247,0.21556787582405113,7.09610031143427,1.4851262418747178,1.1402754392860706,10,0.2024174331416373,0.018190974456733858
2,10,-0.6433555540332687,0.6883693051630959,0.12301035507183622,0.32061531898862006,0.008724838135420443,-1.7670229901511076,-0.01576529121147572,-0.6092710346889096,-0.6591208452447445,0.04984981055583482,1,0.0029662129404726583,0.36777190545167965,0.4477908726901655,7.824061709408096,0.7057429847576664,1.0537013278336416,10,0.06044101670189088,0.09948349738858042
3,1,-1.9362202593476328,0.13139621617361463,-0.35876792885528186,-0.9645323754871558,0.05221689473103511,-0.14940864473523652,0.02473532045269719,-1.9143411485070359,-1.9114849388949355,0.0028562096121003133,0,0.0,0.3845325060875955,0.4898782421360248,6.286563228028379,1.3856337952508315,2.2019573157883636,10,0.09637769033574435,0.0523754685866378
3,2,0.33754172957833095,0.8028307222235032,0.026157045166203097,-0.8066674844726713,0.05611754131877825,1.2516213903745799,0.004507724156560131,0.32887267668765685,0.3420494537348911,0.013176777047234245,1,0.002197882765972313,0.44380186616486705,0.19997866004682374,6.536566378635004,1.4261706671342886,2.718118388910983,10,0.23399451920785563,0.09900033527073177
3,3,0.8771063855850536,-0.9381128518196031,0.15927415057289462,-0.04608298209523731,0.09679990152496365,-0.7750923071875273,0.03145032312508417,0.8953781161620505,0.9085567087101378,0.013178592548087287,1,0.002706468876111551,0.3535770557382533,0.41209514010394344,6.589868840071994,1.4761604309735872,1.758311500067808,10,0.11565564608416105,-0.02686998980369759
3,4,-0.013507008183415437,0.8979288833662296,0.16839967534601685,-0.7464621092867114,0.09387570837308638,-1.5329032120776178,-0.007837807212554573,-0.036002730391410886,-0.02134481539597001,0.014657914995440877,1,0.0024146049920816745,0.4134348409487238,0.44260929095692114,5.416082322963852,1.2593938888002123,1.1400930634529267,10,0.11312552099545294,0.004703423386476405
3,5,-1.655260310027335,0.4749256516888496,0.21043449557015903,0.6851913824128661,0.0865139185998005,0.340317024368054,-0.017005988019007802,-1.6603436841441868,-1.672266298046343,0.01192261390215621,1,0.0021968303093480874,0.38010977317706945,0.22187115216052367,5.480488855653105,1.4014941540642936,2.830334634049504,10,0.17622763913855483,0.08916802041598709
3,6,0.7854656395914943,-0.23496605707034757,0.12697871437157704,-0.7556893261382549,0.09550746294774498,0.6999942745230241,-0.030384395665896093,0.7844604619374702,0.7550812439255982,0.029379218011872044,1,0.0023822946927103206,0.4083916076702286,0.11262073061679914,7.374627606820264,0.8608239598086176,2.09546456517132,10,0.06577257221718814,0.08882728449741961
3,7,-1.6791196059763074,-0.6454875035188896,-0.27964191424433105,-0.5938649632919422,0.04841616558773566,1.5401400737249253,0.01017268935068448,-1.6830977195445087,-1.668946916625623,0.014150802918885708,1,0.002849809689859073,0.4246253116006313,0.23924731824111142,6.3824779076669,0.7650958956996727,2.5640642978223904,10,0.1706773363898163,0.07728597572032145
3,8,-1.4956615964907116,0.7794906063857521,0.0873794224325033,-0.6174747858586314,0.0587022941726503,0.8208750291318152,-0.005852857768403975,-1.486594434860353,-1.5015144542591157,0.01492001939876264,1,0.002532288410270313,0.3543071097536758,0.3048888766001026,6.414447585588449,0.7963941446898932,1.7271709801460537,10,0.20264235021578586,-0.09977218874252408
3,9,1.6400473537078253,0.028159770574932352,-0.45654125238500465,0.7589857683221661,0.0302665770486094,1.4251592392376518,-0.03442554239994812,1.628152372521117,1.605621811307877,0.02253056121324004,1,0.0022268539716768414,0.44817314939895936,0.15007297447917864,6.736534662850935,1.0739464749963266,2.253882266459863,10,0.2825813588284087,0.09561475475754103
3,10,-0.06516531530663627,-0.565289191833868,0.37873437588850756,0.5462565733159797,0.003717079307499882,-0.6433555540332687,0.008807330659596081,-0.0410047936383366,-0.05635798464704019,0.015353191008703596,1,0.0025107874107223828,0.3993011259357792,0.41198463349773307,6.036332349609072,1.5285613030275513,1.2230726887036463,10,0.2318997047567261,-0.03362274696895161
4,1,-1.6038862521050907,0.16074291743820934,0.0463841414142524,-0.7897293218917196,0.03343965244924402,-1.9362202593476328,-0.04730934311354297,-1.621389450993305,-1.6511955952186337,0.02980614422532879,1,0.0028003994719574894,0.39480838695643095,0.18900909945866484,5.518310712897612,1.3046654668483986,2.7786741501133276,10,0.06677596695246284,0.09592035420103026
4,2,-1.9730548787849536,-0.3557067948482071,-0.26144145646305994,-0.8986816340833168,0.08151322590685217,0.33754172957833095,-0.03153730175156186,-2.00220701205857,-2.0045921805365152,0.002385168477945232,0,0.0,0.4076876560828598,0.21111753731555172,6.786321338027497,1.5610699605804477,1.7241532201039087,10,0.26389356705642447,-0.023523908885909828
4,3,1.6950866137078933,-0.18641805736884787,-0.10969084663718864,0.3063384612834452,0.0056759950094108615,0.8771063855850536,0.04810721530095942,1.7151220168687367,1.7431938290088527,0.028071812140116004,1,0.002834985138442909,0.38386648660998185,0.1911079596976597,7.456915197913359,0.6289795852216284,2.6729831888550004,10,0.2699056585883702,0.011772168654730991
4,4,0.9531711988172287,0.20188820404282226,-0.42256260785652355,0.1994202696084606,0.08095008174023433,-0.013507008183415437,-0.021417285510799158,0.9647970051328657,0.9317539133064295,0.033043091826436166,1,0.002953352171358736,0.43859257039031,0.17849228806625042,7.801103881899443,1.805960448075881,1.3599609491342382,10,0.1342684476102327,0.07946249187267676
4,5,-1.5713947515743163,-0.39014274289913997,0.27920725663394064,0.49338587652033983,0.0451553460890901,-1.655260310027335,-0.022183735780802717,-1.552776764689206,-1.593578487355119,0.0408017226659132,1,0.002155964496034387,0.3743593579221959,0.10317313325115235,5.307888370967334,1.0733568709397936,1.8834282134663336,10,0.07318293626939819,0.0563892936585024
4,6,0.8503371146806691,0.8333873275054298,-0.1168221784974226,-0.6928144402637604,0.07557318287312062,0.7854656395914943,0.027766556126603517,0.8579752516440046,0.8781036708072726,0.02012841916326802,1,0.0024839299589308663,0.4389891524720815,0.2836021570714638,5.608108328251302,1.425259832079211,1.741795483432168,10,0.05641246507465093,-0.08760142749615728
4,7,-0.8716174510399322,0.8263510418494138,0.09402429995898265,0.48490393592503733,0.07667097563012376,-1.6791196059763074,-0.018978432047657326,-0.8762141184533342,-0.8905958830875895,0.014381764634255334,1,0.0026678053407032036,0.37904439537363177,0.35836498027087904,5.394059292397687,1.6147845807038719,2.7484595380886447,10,0.26676846342713245,-0.08734199201199809
4,8,-1.6767475061887676,0.3562152486837564,-0.06509975486301445,0.10099356438982032,0.0176449983788176,-1.4956615964907116,0.034137628379913965,-1.685618175757837,-1.6426098778088536,0.04300829794898342,1,0.0022482398296565925,0.43966494188215616,0.4135165557029725,5.050721591727356,0.9601486673290849,2.229684221990924,10,0.27206011649358247,0.04370946199017672
4,9,1.9767187559588608,-0.06218223565762582,0.006046924155235445,0.975220181691834,0.035752580457701945,1.6400473537078253,-0.012398489879533604,1.947410179559512,1.9643202660793273,0.016910086519815293,1,0.002172763345320296,0.35903625937759154,0.14477950379260945,6.631399870492462,1.0334232813656647,2.5920843590524143,10,0.09766519565668459,0.014507973527429718
4,10,-0.3999299824938518,-0.9879665342933683,-0.30245310302522377,-0.18709309358005943,0.08253918449513514,-0.06516531530663627,0.025581973692768364,-0.43350188588341965,-0.37434800880108343,0.059153877082336215,1,0.002490663411033025,0.3653676382994413,0.20835509483481213,7.991959594983582,1.9758914971304748,2.2601401612475533,10,0.23800606104648925,0.07489093319092552
5,1,1.782981746250305,-0.0026653237754743486,0.31970373344672287,0.9376976661583951,0.033934354819531276,-1.6038862521050907,0.04000577504318299,1.7919010352644753,1.822987521293488,0.03108648602901276,1,0.0028224053556419465,0.4443636839869637,0.48497188195197394,7.10664331340614,0.7659906412398678,1.0796311554736095,10,0.19784618037341745,0.07188101445436104
5,2,1.312908670540887,-0.10305328150293214,-0.11823152001339843,0.34729560444148166,0.08880613436242216,-1.9730548787849536,-0.01940229105148147,1.3101697039170623,1.2935063794894055,0.016663324427656834,1,0.0020641439980059423,0.42227253844713686,0.12712176730087021,7.508297875197983,0.9297636244147411,2.173629298163555,10,0.06855017357480032,-0.06105882828111149
5,3,-0.650697080080203,0.9700636705503634,0.21715965972049767,-0.1394048194854678,0.06092441835805499,1.6950866137078933,0.005359387513031555,-0.6475186366981902,-0.6453376925671714,0.0021809441310187694,0,0.0,0.39328460041335417,0.30571234519372914,6.471511972969874,1.4388231664690467,1.3036122786862925,10,0.10840913647584079,-0.028268201569608062
5,4,-1.2229690467962002,0.2943151221994762,-0.2698871801644893,0.8333096519958654,0.05503766814557385,0.9531711988172287,0.029474774117529468,-1.216554497682724,-1.1934942726786708,0.023060225004053247,1,0.0028323229524800627,0.4325697729581477,0.4059255112718144,6.398938255703442,1.4513118543722525,2.383087277035272,10,0.2709633587179641,-0.01897035820701512
5,5,0.943302775643986,-0.11482258552547009,0.3385328608268312,0.47125978133788404,0.08938214989329529,-1.5713947515743163,0.004341298890024527,0.9534237519030965,0.9476440745340106,0.0057796773690859116,0,0.0,0.36713238583930885,0.3702561968003708,6.678915643703689,0.6331171811386762,2.901060767608583,10,0.26937535100432947,-0.0850721887517658
5,6,-1.7346218637028832,0.9993380733281061,-0.09969213256392306,0.20925494913855802,0.04796347779965241,0.8503371146806691,0.006580709133863494,-1.7352308045789258,-1.7280411545690197,0.007189650009906012,0,0.0,0.41328866766427924,0.33468334545794254,7.184438980503921,1.2402861633861988,1.8051161931611455,10,0.24389155823034459,-0.04635627735326742
5,7,1.3237586898086948,-0.6648988006356611,-0.33550825970001774,0.3414330487566799,0.04682358413769988,-0.8716174510399322,0.03514602885509273,1.2926248029817122,1.3589047186637875,0.06627991568207525,1,0.0025032738006135072,0.42989086450892733,0.49288887377355883,6.927312920964191,1.2265447025524776,2.0137641820976744,10,0.060378899037824826,0.013416454949761222
5,8,-0.8148915944818609,0.8740962675831627,-0.3329437439884433,0.9307656766143395,0.09491353690154211,-1.6767475061887676,-0.015296278393117535,-0.799532505856322,-0.8301878728749784,0.030655367018656454,1,0.0029928024725212367,0.38847856820048726,0.35076005696016066,7.190628593968557,1.9009773148682072,2.7681410194759133,10,0.05677893827353407,0.03696290526261686
5,9,-0.9863993221835461,0.5585604333117156,-0.4701171946069781,0.5132767009458612,0.06702892851229483,1.9767187559588608,0.01704202172740052,-0.9715957226392323,-0.9693573004561455,0.0022384221830867856,0,0.0,0.36902289432689933,0.4112665097510766,5.254227221886834,1.4633200992844757,2.6194121749821013,10,0.2947048864811945,0.08910373767391011
5,10,-1.7804274731178755,0.8039829435274879,0.23675956529196573,-0.6737250234452623,0.06897890443140661,-0.3999299824938518,-0.04642979601169444,-1.7985782476445407,-1.82685726912957,0.028279021485029254,1,0.0022059791376082584,0.4408316489016484,0.348029641848115,5.080144626115169,1.483024991316171,2.894086170961145,10,0.28845502011574603,0.040675099382226965
6,1,-0.5803008045584233,0.10991161310094189,-0.42293693027453616,0.35279644196838045,0.06013928132631899,1.782981746250305,-0.007785450637094668,-0.5765591391479441,-0.5880862551955179,0.011527116047573838,1,0.0026151331280412325,0.37009264921109997,0.46980059544900465,5.961233724254998,1.3191093078270937,2.749782307220134,10,0.06000592919173901,0.08297268742053285
6,2,0.9978681718437659,-0.8469037188588231,-0.4818906950912176,0.8144529437443713,0.029464075178309457,1.312908670540887,0.002569670888400412,1.0172520611885327,1.0004378427321663,0.016814218456366437,1,0.0020130313091076134,0.42891436422462764,0.24212352951832783,5.838970580158415,1.2695421032529377,2.7225203847482824,10,0.1223941024419057,0.046378657698533166
6,3,-0.47112385006130086,-0.3327150500567724,0.28583496144512055,-0.21546473877916283,0.0711877641358832,-0.650697080080203,-0.006832069547176654,-0.4766734927285775,-0.4779559196084775,0.0012824268798999894,0,0.0,0.4299463977735958,0.268088714587173,7.758429887147387,1.3372490415756795,2.671335247942196,10,0.2716575322815737,-0.05126981123548931
6,4,-1.3474354379861722,0.1875523174473699,0.347270511156462,-0.6043286127075191,0.030814935613951034,-1.2229690467962002,0.020767208487028663,-1.3432557739565114,-1.3266682294991434,0.016587544457367986,1,0.002774359211832525,0.42260132405144,0.20965957511902716,6.613884089148253,1.031143750073899,1.7793160884179666,10,0.13432519442511093,0.04895324440688345
6,5,0.9790809073767002,-0.9341748889680099,0.25871883812811525,0.4249881705417804,0.019672446963509085,0.943302775643986,0.035221388722371794,1.0078491134544316,1.014302296099072,0.006453182644640343,0,0.0,0.42958379274331704,0.28124538406603783,6.719264697817872,1.768476579805433,2.492081937298961,10,0.29659315125538116,0.002323080761220897
6,6,-0.6331530138048538,-0.4854743488627751,-0.3517145337674845,0.8970049621198735,0.04595525113121194,-1.7346218637028832,0.03820483537385068,-0.6577013506850478,-0.5949481784310031,0.06275317225404464,1,0.0020093235031844172,0.43746045929391386,0.4055370780661426,5.468043756145596,1.8163722073731825,1.3376653352212247,10,0.285947548828755,0.08583497202676851
6,7,1.5384837176270962,0.1143435484475841,-0.006602700729770539,0.7302130232352477,0.0968676658125892,1.3237586898086948,0.02062484752116006,1.563797878645519,1.5591085651482564,0.004689313497262537,0,0.0,0.4144076992427702,0.12473068033269326,5.163724424214759,1.0013330034786796,2.8519058460673894,10,0.12674074543398228,-0.04085483052792216
6,8,-1.5125065156726736,0.45175869154739723,-0.12036063584716739,0.6828677698644097,0.09446118386082006,-0.8148915944818609,-0.04887459089736234,-1.5039543429826892,-1.5613811065700358,0.05742676358734666,1,0.0021733962332488614,0.4235688294487315,0.26239394031214947,5.1403759777410425,1.0874900234377887,2.3445727895120543,10,0.23501866782573289,-0.0489488300820768
6,9,1.4273306809771613,0.7214606647248014,0.3361707121926103,-0.35694727345043353,0.058895551337401555,-0.9863993221835461,0.013579890744914794,1.4140733091234485,1.440910571722076,0.02683726259862751,1,0.002559060299563496,0.3890048306780858,0.4546732479025263,5.39893669321292,1.1596953156095364,2.914880498183363,10,0.24203211708442074,-0.025480165098373544
6,10,-1.4057364110346162,0.9876752579806574,-0.08164264029411517,0.9794244003271972,0.012513482889803019,-1.7804274731178755,-0.044154661034086745,-1.3965715771306095,-1.449891072068703,0.053319494938093515,1,0.002536249752546697,0.36212812539182454,0.19438797752727807,6.545268347800157,0.7138583019925033,1.6070344155774439,10,0.2760138240356754,-0.07684062334144622
7,1,-0.8064590659122177,0.14023623100545946,0.08382579954074065,-0.7087439310793422,0.08309804524160173,-0.5803008045584233,-0.04654414049215738,-0.7924893504239648,-0.8530032064043751,0.06051385598041026,1,0.0025218386115698705,0.4423917207435993,0.15496081708542364,7.7388561021028295,1.4152262948404721,2.2414477670853485,10,0.07567903507890651,-0.003201594496970772
7,2,-1.4848025508265037,0.345690927643201,-0.20791794903203886,0.9022953199250601,0.06545764698702182,0.9978681718437659,0.03899777230670784,-1.4774150534004558,-1.4458047785197958,0.03161027488065993,1,0.0024159471868687213,0.3652148791005157,0.30779558169252397,7.978156490705214,1.9390608329205004,2.9396923289844743,10,0.14376012224378576,0.0044512735932489556
7,3,-0.27819708156901024,0.824800705880244,0.07975278344643166,0.7896370968064559,0.051392391054656976,-0.47112385006130086,0.011449750755559818,-0.2758052645096485,-0.2667473308134504,0.009057933696198062,0,0.0,0.40590969341046623,0.3589702018620672,7.8029711788931,1.1790499070564788,2.7741370457804195,10,0.1577173805230936,0.018647594330095246
7,4,1.5473481393970885,0.854375536053507,0.07652318047402307,0.9499203146558766,0.04450775301803842,-1.3474354379861722,-0.047674549198094884,1.5196326974896688,1.4996735901989937,0.01995910729067507,1,0.002931775612624877,0.3672057778850517,0.37584975899149076,7.094484127737067,1.3701814919993718,1.6092064753796675,10,0.27182379977521454,0.04832904613258432
7,5,-1.9470174539355383,-0.967180450448669,0.2661373744047144,0.2902553478602068,0.005214104592748414,0.9790809073767002,0.03166008971714043,-1.9533052743369066,-1.9153573642183979,0.03794791011850873,1,0.002958156748508012,0.3888490745207289,0.14959120197352155,5.526132208667286,1.1502908213937113,1.6894320588523608,10,0.17225386709251855,-0.041647626485284
7,6,1.9599823916550583,0.4678357917693774,-0.09085393818731302,-0.4077854121856781,0.019227557961063846,-0.6331530138048538,-0.03570104257794659,1.9744741492787503,1.9242813490771118,0.05019280020163852,1,0.0024253430447795385,0.3829314355168042,0.38182081908372534,6.34738154450511,1.4288644283486538,1.4135417633112275,10,0.09660533496734224,-0.042916930337748085
7,7,-0.5618175972237527,0.7148932975624513,-0.0029580285051893362,-0.6004456527954278,0.09643088442649095,1.5384837176270962,0.03953135132830418,-0.560699182291563,-0.5222862458954485,0.03841293639611454,1,0.002298324788035653,0.3842232908967775,0.2909704831290387,5.078045017574473,0.7265253290182803,1.4642942405350572,10,0.15315937125213874,-0.03554624637088222
7,8,0.3994995227492564,-0.7722360845028311,-0.18791988219156974,-0.24845305741042312,0.07444382834895052,-1.5125065156726736,-0.01143926703836122,0.4370307540688809,0.38806025571089514,0.04897049835798578,1,0.002200644258823811,0.3674241840821263,0.21155731501466388,5.409764448798907,1.5490745874473673,1.43040626051011,10,0.0938491028001228,-0.04583791835705451
7,9,-1.8002474783234965,-0.04053938679691549,-0.03489339230169097,0.043655665782155184,0.02300546470537105,1.4273306809771613,0.021163387449132126,-1.8236411022508356,-1.7790840908743644,0.04455701137647128,1,0.0026078828283740622,0.39892875156408747,0.4152082389097699,5.299322351747053,0.8753987690469633,1.4583173461891332,10,0.21077137167072368,-0.08252364596441407
7,10,0.10663330542840876,-0.026623340638763038,0.2078963962368785,-0.20173992640228566,0.09263945836342696,-1.4057364110346162,-0.020417651609329526,0.1181232535590476,0.08621565381907924,0.03190759973996836,1,0.0026993931491781265,0.4414542849722326,0.49575672805815507,7.74046501829574,1.8951270776575067,2.889416986158562,10,0.25524181191994944,0.05784452252230332
8,1,-1.2925446217832581,0.2867485408198269,0.45324971236323686,0.8856744865617978,0.07714084254534191,-0.8064590659122177,0.01753832278527799,-1.2630880854247477,-1.2750062989979802,0.011918213573232528,1,0.0029894260816722123,0.43154731809730495,0.38238185807377145,5.263906715832491,0.6756040890506171,2.13664832993948,10,0.07390703454418947,0.07509699936797226
8,2,-1.229996900394891,0.4698352862708992,0.19815434225247486,0.2990775878366039,0.00017955753457142844,-1.4848025508265037,0.012712978979465508,-1.2657293542096888,-1.2172839214154254,0.04844543279426339,1,0.002780103028590804,0.44311891897261935,0.445123044431177,6.788329248601869,1.7299064905359913,2.4312960599582,10,0.10763201597297038,0.030397589634542976
8,3,-1.8684349516097143,-0.021518302038322723,0.29827490582356486,0.5043997861338567,0.08936669624117011,-0.27819708156901024,0.02816569786493517,-1.8433359238406501,-1.8402692537447791,0.003066670095871027,0,0.0,0.3565392623212103,0.2788107898799573,6.147767158103558,1.7087394172185935,1.5148340959460163,10,0.18827408391574257,0.0719051797049444
8,4,1.8094591712854329,-0.2510954249687296,0.2313809446181715,0.11172603791418267,0.013053683807769424,1.5473481393970885,0.01478032754725235,1.8214412209838688,1.8242394988326853,0.0027982778488164772,0,0.0,0.35431862367302847,0.49103173233042374,6.298984008351897,1.5569821934711066,2.1666663627875704,10,0.18310316518360192,-0.0602175278374083
8,5,1.0752672393570206,0.38731922884953707,-0.10671996135062012,0.5610991913601799,0.07427941909084532,-1.9470174539355383,0.04095753232861653,1.0837378249961966,1.116224771685637,0.03248694668944041,1,0.0026593591779523543,0.42747518650185823,0.23060632702994222,5.2983150748237975,0.582860173618148,1.4636356663280956,10,0.21568059060699618,-0.06952685496921043
8,6,1.4473316306482484,0.9650734066991267,-0.1605533931202544,0.11886067194597705,0.09230822528621488,1.9599823916550583,-0.02233419843412761,1.4503070543826608,1.4249974322141208,0.025309622168540047,1,0.0024047018326409774,0.43294910515891194,0.4694105881490126,5.54977667366622,1.969018117979351,2.1678579109488867,10,0.20697671902849735,-0.016223566470703304
8,7,0.730858145665338,0.7163267852716817,-0.43819424458397294,-0.39641697271856824,0.05581185739792165,-0.5618175972237527,-0.03529020077392273,0.7090866219505468,0.6955679448914153,0.013518677059131567,1,0.002146203985831799,0.351348496501885,0.4388098668059245,6.0850249146589155,1.4853791153382614,1.4400477941951133,10,0.08227943971576225,0.04312412867595464
8,8,-0.13091983880716151,0.39181399607646683,0.32918083210848337,-0.5349044207460976,0.02764433011776343,0.3994995227492564,0.029589514089990943,-0.11460512970536985,-0.10133032471717057,0.013274804988199274,1,0.0021923063294502147,0.3663159575294743,0.437661787565252,7.937206110648377,1.7671467924145565,1.4082274931796366,10,0.16120238603055576,-0.0953260249000433
8,9,1.2823211219989088,-0.6395096874334305,-0.3799764772269344,-0.5764739533172247,0.028188737334453,-1.8002474783234965,0.02258779619327768,1.2721764337080452,1.3049089181921865,0.03273248448414123,1,0.0023282404703222352,0.44233371846700265,0.14785261426212545,5.423535025810447,0.8155697359659277,2.181381775457003,10,0.23789077254294433,-0.09564299959237195
